season,player_id,player_name,position,games_played,mean_score,median_score,min_score,max_score,std_dev,coefficient_variation,floor_score,ceiling_score,std_dev_vs_position,cv_vs_position,value_score,consistency_score_std,consistency_index_vs_avg,consistency_index_vs_replacement,consistency_score_trailing_10,consistency_score_trailing_5,consistency_score_last_season,consistency_score_2seasons_ago
2018,7394,"Rivers, Philip",QB,17,29.03529411764706,29.5,-16.4,55.7,17.294675861339204,0.5956432124043081,23.5,37.2,-0.01024237650719722,0.041469731977676144,18.196608046166414,1.5870898362842938,138.6814706994289,195.7115411856828,1.2533294000647757,0.6314256580004242,,
2018,8062,"Fitzpatrick, Ryan",QB,8,33.3,34.7,-4.1,87.1,29.89736610472568,0.8978188019437142,7.5,47.15,2.1093695171045495,0.13344424542639174,17.546459106577874,1.077761770603056,94.17588342748276,132.9038926048233,,0.8136910296635465,,
2018,12610,"Wentz, Carson",QB,11,27.345454545454547,32.8,-22.2,44.0,17.6661136147126,0.6460347398997294,25.6,38.099999999999994,0.05222872010646673,0.056807622872150736,16.612926740003275,1.4649784689996157,128.01125933710009,180.65341193477227,1.5172787699055121,0.8962347456233903,,
2018,7836,"Rodgers, Aaron",QB,17,27.43529411764706,23.1,-1.7,64.0,18.46994191450692,0.6732182944824563,16.4,41.9,0.18742239635823785,0.06508160096006926,16.396721341212135,1.4091102191324574,123.12943672073193,173.76403426069726,1.072022411022674,0.7312454781966402,,
2018,12611,"Goff, Jared",QB,17,30.605882352941173,31.8,-41.5,90.6,27.33613145719384,0.8931659326778691,23.3,43.8,1.6786024890814757,0.13202803114012565,16.166508082917687,1.0801009445899892,94.38028275089422,133.1923471936045,0.910957405609173,0.4507942269894312,,
2018,13113,"Watson, Deshaun",QB,17,27.658823529411762,31.5,-20.7,58.1,19.725798539670876,0.7131828480952891,21.9,39.2,0.3986414764086688,0.07724578794598086,16.14470023451539,1.334511839264987,116.61095692500957,164.56495582163504,1.9380027172826821,2.776628735028662,,
2018,13590,"Mayfield, Baker",QB,15,24.85333333333333,25.5,-6.6,48.3,15.503284239870666,0.6237909431278433,13.5,33.75,-0.3115316182207852,0.050037180598952055,15.305746985790764,1.505962872122725,131.5925167876285,185.70739219248605,2.0696173881173308,2.171685550588088,,
2018,12140,"Winston, Jameis",QB,12,26.491666666666664,25.45,-5.7,54.8,20.677220087708974,0.7805179020211,7.199999999999999,46.475,0.5586584561260215,0.09774085451409574,14.87862977204299,1.2220970474755428,106.78804186543786,150.702557077599,1.2712497914069394,1.255402779622033,,
2018,10273,"Newton, Cam",QB,14,23.964285714285715,29.25,-12.7,42.5,16.768065189641938,0.6997106189418394,12.25,38.175,-0.09881158050061849,0.07314518629464678,14.099038652358812,1.3487279261140894,117.85317257452823,166.31800861250994,1.2163095890991522,0.8156044008990311,,
2018,12620,"Prescott, Dak",QB,17,24.364705882352943,25.6,-10.9,55.1,18.10459613976747,0.7430664760406734,15.7,35.8,0.12597589291625155,0.08634159924082647,13.978070381857547,1.2753321611251551,111.43977844958988,157.26723029228796,1.5775735000637683,1.4987827347878433,,
2018,12150,"Gurley, Todd",RB,14,19.550000000000004,19.75,0.6,35.0,8.258307505605664,0.42241982125860167,16.825,24.8,1.2166627438270423,-0.547606362504242,13.744184176723262,2.111617051838361,310.2215352852401,594.8246739574575,1.8317579473756982,1.5577381240882744,,
2018,13968,"Mullens, Nick",QB,9,22.42222222222222,17.4,-5.4,44.4,15.506613483555817,0.6915734457482773,11.7,32.0,-0.31097168185993707,0.07066843909456162,13.255246042422723,1.3583780976370252,118.6964140525505,167.50801682646312,,2.305339933500866,,
2018,7391,"Manning, Eli",QB,17,21.541176470588233,25.5,-5.9,49.8,15.945091770105728,0.7402145278312326,6.4,32.9,-0.23722522191267187,0.08547353921869141,12.37846031399027,1.271233981074735,111.081675446477,156.76186436063918,1.236409292044402,1.4367091044750024,,
2018,10700,"Cousins, Kirk",QB,17,23.147058823529413,18.5,-5.4,59.9,20.515048067987408,0.886291784385733,7.0,40.2,0.5313831890858547,0.12993571638529303,12.271197391164593,1.0758543857482847,94.00921426307755,132.66868397262928,0.879289882094667,0.8668201239964519,,
2018,9064,"Flacco, Joe",QB,9,20.944444444444443,18.4,-4.6,47.4,14.842365123831707,0.7086540377426279,10.9,33.6,-0.4226897909614576,0.07586733401685168,12.257861440526018,1.322052880408473,115.52228084751026,163.02858277983793,,0.9942120666141332,,
2018,10703,"Wilson, Russell",QB,17,21.97647058823529,23.7,-4.6,49.7,17.689961573853942,0.8049500716154097,9.9,32.3,0.05623964292200466,0.10517738144983647,12.175666758785521,1.175843540469284,102.74636493576135,144.99881874188443,1.076431915011056,0.5809582401858164,,
2018,13115,"Trubisky, Mitchell",QB,15,24.69333333333334,19.3,-21.4,84.4,26.628592819665773,1.078371739457307,6.0,34.7,1.5596035069330931,0.1883999372639134,11.881095602166496,0.8937600801643744,78.0976347626438,110.21377538950858,0.925381451849978,0.7498502599830617,,
2018,13733,"Leonard, Shaquille",LB,16,16.0625,14.75,8.5,29.0,6.073598089271301,0.37812283824257126,11.875,20.2,1.4380711231858168,-1.3459964812564418,11.655347081021779,2.2707679737080886,256.3307494430225,554.7799196811527,2.4896508217800353,3.0793029052389196,,
2018,10313,"Dalton, Andy",QB,11,19.87272727272727,19.8,-3.1,39.0,14.328616688234321,0.7210191380172807,8.35,31.849999999999998,-0.509095730755788,0.07963095398112235,11.547069311281376,1.2964462271393897,113.28474630229456,159.87090546294914,1.2077057235807258,0.823082551027153,,
2018,12151,"Gordon, Melvin",RB,13,16.09230769230769,16.7,6.7,30.0,6.718569162971617,0.41750190783284435,10.3,19.2,0.6843782428590088,-0.5502142413741136,11.352582739666644,2.0848822304407797,306.29387362314384,587.2937007597924,1.9480140348289792,1.775504099441279,,
2018,12801,"Hill, Tyreek",WR,17,18.21764705882353,13.0,2.2,42.0,11.58311323050615,0.6358182916325623,10.2,27.2,2.305150596027041,-0.4775176086428185,11.136718027918702,1.4477853552694075,211.98474275073886,392.5678190143105,1.489522871901707,1.8246222365915596,,
2018,10271,"Jones, Julio",WR,17,16.14117647058824,18.6,-3.4,27.1,7.974965153789215,0.4940758294986029,9.3,22.2,1.0217909068492461,-0.5637696424373465,10.803451974726784,1.798466756583836,263.3315162034062,487.6552795842304,1.8090233004161334,2.4352982583942624,,
2018,13138,"Hunt, Kareem",RB,11,16.718181818181815,10.5,0.8,32.5,10.512747083406383,0.628821195853563,9.95,28.1,1.9960180488195651,-0.43815551680625303,10.263976095559627,1.4521453217953653,213.33733348688688,409.05706213339244,1.7144650815628344,1.9340244529442456,,
2018,13604,"Barkley, Saquon",RB,17,16.5,15.6,-3.8,36.8,10.159261205190765,0.6157128003145917,10.2,24.3,1.8738186795661058,-0.44510665741905,10.212210980062375,1.4785925068520642,217.2227379664156,416.5070106052272,1.3101949492102984,1.0135632570693223,,
2018,13130,"McCaffrey, Christian",RB,17,16.11764705882353,15.8,4.0,34.1,9.389621009335889,0.5825677268566062,8.2,23.8,1.6077555854466663,-0.4626828791269603,10.184491181832323,1.551321943730244,227.90755297543313,436.99427819027994,1.851262733020074,1.7027278423900496,,
2018,13132,"Kamara, Alvin",RB,15,15.66,12.3,1.9,32.2,8.551865293607005,0.546096123474266,11.0,20.45,1.318145090771955,-0.4820230983575362,10.128736345842507,1.6394703566936948,240.8575980504491,461.82494100160943,1.9611898010599558,1.5857607690762752,,
2018,11232,"Hopkins, DeAndre",WR,17,15.61176470588235,13.3,3.2,36.0,8.502724985552032,0.5446357375824588,9.7,19.4,1.2095065103252365,-0.5330033157132098,10.107085007832751,1.6428724107683343,240.5493909034642,445.46578459767306,1.6416484432002074,1.5653653799494516,,
2018,11675,"Adams, Davante",WR,15,14.58,13.6,5.7,26.2,6.619889223645161,0.4540390414022744,8.850000000000001,19.450000000000003,0.539812399441548,-0.5881325210548016,10.02724107458563,1.913413643174369,280.1620402138927,518.8231929818169,2.0250672443952418,2.6433469568665067,,
2018,9662,"Edelman, Julian",WR,13,13.238461538461538,13.7,5.5,18.7,4.397121166878737,0.3321474443313398,10.7,17.8,-0.25079010960006753,-0.6623050589912115,9.937684897264862,2.4528746213266146,359.1499207456624,665.0983427239871,2.912101047239458,3.6441498306008673,,
2018,11679,"Beckham, Odell",WR,12,15.366666666666667,14.7,3.2,35.1,8.639380121796291,0.5622156261472641,9.375,19.175,1.2581125235614115,-0.522305737021776,9.836456894599076,1.5941550672869513,233.41619709969171,432.2560493223091,1.7925528811099423,3.4032110819023087,,
2018,11671,"Evans, Mike",WR,17,16.023529411764706,15.0,-6.3,32.0,10.120307447769076,0.6315904060648836,8.0,24.2,1.7848543291484655,-0.4800903290779848,9.820803893062052,1.4409250362029604,210.98025478075374,390.7076396141975,1.300027645678589,3.404919679663495,,
2018,7813,"Smith, Alex",QB,10,16.96,19.7,-12.8,33.5,12.510571529710385,0.7376516232140556,12.55,22.625,-0.8148677577365209,0.08469345666622706,9.760299345060812,1.255313290241213,109.69050982442694,154.79860880412687,1.255313290241213,0.9714366809343253,,
2018,9431,"Stafford, Matthew",QB,17,18.058823529411764,20.2,-10.2,44.2,16.641375043000483,0.9215093672019812,3.1,31.6,-0.12011924866024512,0.14065504698807776,9.398249021137088,1.0236630356417094,89.44868276379313,126.23272216858071,0.7227223931342498,1.1126977212748543,,
2018,10272,"Watt, J.J.",DT,17,14.21176470588235,11.1,5.0,29.5,7.4084913406601665,0.5212928509570482,8.3,20.0,1.9096546937023922,-0.9267099311027726,9.341899356814634,1.6901682037965395,160.7009746952702,208.28844964404252,1.9806283639865336,2.360654410890985,,
2018,9051,"Campbell, Calais",DT,17,12.735294117647058,13.1,2.5,23.4,5.334233632201215,0.418854372967301,9.8,15.0,0.713813699866277,-1.2148563056353163,8.975758443069305,2.0105501086832196,191.16284486556873,247.7708219386788,2.3519860891960263,2.1726839665222246,,
2018,10948,"Keenum, Case",QB,17,14.476470588235294,13.6,-3.4,29.6,9.286392917899045,0.6414818350438186,9.0,20.2,-1.3571335121701993,0.05542183519307655,8.819147601379854,1.407341786744819,122.97490935955597,173.54596051329196,1.5504084443666435,1.2786683369415193,,
2018,12739,"Clark, Kenny",DT,13,13.00769230769231,14.0,0.0,23.0,6.209107645344803,0.47734121460368084,10.0,17.4,1.2181918227448896,-1.050340278981068,8.804798904349136,1.8043415284680726,171.55655967060062,222.3586378851427,1.6702378766257484,1.5524107470130761,,
2018,12985,"Littleton, Cory",LB,17,14.06470588235294,11.0,3.0,31.7,8.497400375926095,0.60416481133728,8.5,16.5,2.6073446101556987,-0.8797479909560667,8.76761900208257,1.4809005965468194,167.16827265429086,361.8044307126688,1.3985852846122495,1.4711588674818439,,
2018,13131,"Mixon, Joe",RB,15,12.813333333333334,13.5,0.2,22.6,6.001762704035837,0.4683997947998832,8.600000000000001,16.3,0.43657966713959034,-0.5232240297841223,8.726052250013806,1.830015365409012,268.85091487517514,515.4998592755624,2.3384973606440393,2.7712579982295273,,
2018,12187,"Lockett, Tyler",WR,17,12.505882352941178,13.8,1.9,22.0,5.57562664251718,0.4458403241899908,7.5,16.3,0.16838515392898937,-0.5931215414472747,8.649559805262314,1.9018540791351666,278.4694887591882,515.6888106459895,1.9412621856899046,2.29530120046595,,
2018,13146,"Conner, James",RB,14,14.021428571428574,12.05,0.3,30.9,8.823360112421422,0.6292768292098823,8.575,19.25,1.4120003128876943,-0.4379139028331135,8.605921547554484,1.4273556513212609,209.69543751574156,402.0740215084673,1.5116857411301055,1.5518467148132615,,
2018,11045,"Harrison, Damon",DT,18,12.405555555555557,10.25,5.5,23.9,5.4884193456386186,0.442416248192992,8.175,16.25,0.8027040995694553,-1.1485797554883046,8.600537862144021,1.9119534195788863,181.78828438975216,235.62022564450697,1.9633867451167228,2.6332705413396664,,
2018,12688,"Buckner, DeForest",DT,17,13.164705882352942,12.1,4.0,34.4,7.308813469042668,0.5551824350926066,8.0,16.6,1.8521888905997024,-0.8313828528924334,8.46505566504101,1.5844266971935963,150.64708589374774,195.25735935144363,1.6227409265029056,1.5862217835979275,,
2018,12625,"Elliott, Ezekiel",RB,15,13.979999999999999,12.1,-4.1,33.5,9.148202009138188,0.6543778261186115,9.75,16.95,1.5242975143664839,-0.42460330669530033,8.450306682844586,1.3775839293907806,202.38338253038265,388.05374816211173,1.4734630575429923,2.4616998525109763,,
2018,9988,"Brown, Antonio",WR,15,13.693333333333335,12.1,0.9,33.0,9.123410668287503,0.6662666018710445,6.4,19.2,1.430274330252765,-0.45898943688583427,8.217972632925093,1.3526403088861085,198.05360433428652,366.7691858034111,1.4727155194809374,1.133823526957498,,
2018,10768,"David, Lavonte",LB,15,10.946666666666667,9.5,7.0,18.1,3.703307830695268,0.33830461303549947,8.35,14.0,0.2946125287964838,-1.4281280744958045,8.179503051878294,2.3274399764406817,262.72804634921454,568.6256712014266,2.1791496291645966,2.182027560490184,,
2018,11757,"Donald, Aaron",DT,17,14.388235294117647,12.6,2.0,45.3,11.156896171423789,0.7754179677604431,5.5,17.6,4.070666866799577,-0.21188838629334733,8.104139732385004,1.1835451328389959,112.53131848998228,145.85458432423712,1.6606998973541092,1.2924514694517053,,
2018,12652,"Thomas, Michael",WR,17,13.576470588235296,12.3,1.3,37.2,9.275491387761033,0.6832034384399374,6.5,18.3,1.4843669729945987,-0.44868316325322355,8.065852456206084,1.3212478192922243,193.45711576873774,358.25709447133147,1.0411156143993372,0.9679647803062945,,
2018,11938,"Thielen, Adam",WR,17,12.941176470588237,11.4,2.1,24.0,7.924055618144435,0.6123133886747971,4.4,20.7,1.0036832115850542,-0.49182063156007416,8.026464682046045,1.4501452057600548,212.33027207756157,393.2076938113179,1.1166385154868956,1.4247255994699293,,
2018,13230,"Adams, Jamal",LB,17,11.358823529411765,9.1,5.0,25.2,4.766187133588812,0.41960218162097257,8.3,13.5,0.8073592142687942,-1.2604385604683084,8.00141312578267,1.9699019935105986,222.36814160335152,481.2742131266476,2.452810119633246,5.109344865387158,,
2018,10729,"Hilton, T.Y.",WR,15,13.679999999999998,11.0,2.3,34.5,9.762526995267839,0.7136350142739649,6.800000000000001,19.25,1.6575976310991798,-0.43016517458743736,7.983030158727212,1.2710769511672249,186.11109687557095,344.6532351656676,1.3080053758650534,1.490580548445802,,
2018,13697,"Edmunds, Tremaine",LB,16,11.85,10.0,4.5,24.9,5.937171043518958,0.5010270922800809,7.625,14.625,1.3722569565839677,-1.0924863826143942,7.8945943487267005,1.7081891055678733,192.82524621201443,417.33414675549295,1.528352589867502,1.8846072127122637,,
2018,13299,"Kittle, George",TE,17,13.776470588235295,12.1,1.1,40.5,10.618160326521878,0.77074605273643,5.9,23.6,3.316639895101844,-0.6900613488377503,7.780037440685392,1.1857703974687315,251.5061486818649,512.6912038572974,1.1454386534661736,1.3816181073358857,,
2018,11674,"Cooks, Brandin",WR,17,12.194117647058825,12.9,-2.1,26.3,7.039758567738067,0.577307745545331,8.4,14.7,0.6891531081578744,-0.5131219965056638,7.730969230004565,1.5167268450064364,222.079156203372,411.2613430005554,1.5757344119168817,1.2499518047821148,,
2018,11228,"Woods, Robert",WR,17,12.423529411764704,11.8,0.6,23.9,7.602362590341064,0.6119325948664683,8.5,17.2,0.8892622245871897,-0.4920523492819921,7.70722637617106,1.4441996929673875,211.45973004915416,391.59556465042795,1.359102082350077,0.9458061642973579,,
2018,10261,"Green, A.J.",WR,9,11.200000000000001,12.9,0.9,19.3,5.236410984634419,0.46753669505664447,8.5,14.7,0.04773165190842523,-0.5799190325798852,7.631836422030797,1.7959047323204198,262.95638459123404,486.9605852542385,,1.648185585075707,,
2018,11644,"Carr, Derek",QB,17,16.31764705882353,11.0,-15.0,46.3,19.122061028902706,1.171863869831817,7.0,36.8,0.2971005209674045,0.2168565482548488,7.513199738474917,0.8109331859885209,70.86013929441894,100.0,0.5638611533510234,0.2821856612937185,,
2018,12650,"Boyd, Tyler",WR,14,12.014285714285716,10.5,2.9,26.9,7.244491221695591,0.6029897568593238,6.1000000000000005,15.875,0.7619731891415089,-0.4974941763421305,7.494923571953975,1.4572501069162176,213.37057175898667,395.1341917835729,1.3996327070665846,1.7642987938329546,,
2018,13164,"Kupp, Cooper",WR,8,13.025,11.6,0.9,33.9,9.713231954401172,0.7457375780730267,7.7749999999999995,16.575,1.6400641854147067,-0.41063036916638584,7.461029746737311,1.215786240365039,178.0154305785971,329.6611276185332,,1.0938387323262404,,
2018,11769,"Lawrence, Demarcus",DE,17,11.623529411764705,11.6,1.0,25.2,6.583806284385305,0.5664205811465091,8.3,13.1,1.3274852727623132,-1.1326450751328483,7.420439664586828,1.5326775204816343,168.03184230644536,232.4470762253083,2.4858181630376905,3.8358629805722706,,
2018,13156,"Smith-Schuster, JuJu",WR,17,12.57058823529412,10.1,1.0,31.3,8.785132139746263,0.6988640448090148,3.9,18.3,1.309954149923795,-0.43915349141422394,7.399408018378127,1.2846620828178295,188.1002319553718,348.33685130647854,1.1536415103368336,0.8858307258761281,,
2018,12221,"Hunter, Danielle",DE,17,12.13529411764706,10.0,5.0,39.0,7.925382987700348,0.6530853649583418,6.0,15.4,2.0330882123661107,-0.880505236111194,7.34099664475154,1.3596384753875703,149.0610743858937,206.2038387748792,1.0997127473071922,1.5896186807181416,,
2018,12788,"Martinez, Blake",LB,17,9.488235294117647,9.0,5.0,15.5,2.838575109191059,0.2991678664367514,8.0,10.5,-0.12254568998119648,-1.5088540067955067,7.30331740742725,2.4718118114711576,279.0251498403278,603.8977007393614,2.6131682638999925,3.0919522341608396,,
2018,12768,"Schobert, Joe",LB,14,10.357142857142858,10.05,5.5,18.9,4.4070907614425,0.4255122114496207,6.125,12.850000000000001,0.6341264924706594,-1.248248158626068,7.265558845413574,1.9154742012097805,216.22417755571018,467.97675315245124,2.046654220976092,3.063545680357115,,
2018,13364,"Carson, Chris",RB,15,11.406666666666666,11.8,0.8,20.8,6.545172945682099,0.5738024207202308,4.8,16.55,0.6244355133483545,-0.4673309594573879,7.247839065749148,1.5117833280673039,222.09886240659546,425.85658437881807,1.8448437561972986,3.850477783144944,,
2018,13274,"Johnson, John",S,17,10.294117647058824,10.5,4.0,20.8,4.371090937759036,0.4246202625251635,7.0,12.0,0.274495753345235,-1.2517635464972687,7.2258677753272496,1.9165785436047387,207.89058576175253,345.67657492755643,1.6738006778572712,1.6506521677598447,,
2018,13229,"Jackson, Eddie",S,14,12.178571428571427,10.75,2.0,33.3,8.384950683169441,0.6885003493511566,5.875,16.475,2.2943123309722115,-0.6683895660318814,7.212655557490001,1.2976702637779378,140.75782709901793,234.0494803434505,1.2997062667052393,2.4092191622548884,,
2018,11244,"Kelce, Travis",TE,17,12.270588235294117,13.8,-4.3,30.6,8.67815138256329,0.7072318959902969,5.9,16.8,2.438448415082317,-0.7218690774241615,7.187417400127965,1.267864879381977,268.91868235458026,548.1863712623792,1.2536640997150588,1.6790924076536227,,
2018,11293,"Ogletree, Alec",LB,13,12.138461538461538,8.6,4.0,33.7,8.43860528592241,0.695195619245826,6.0,12.5,2.5789811003579595,-0.6919820810363194,7.160507849744095,1.286043983274302,145.1723037607757,314.1982738915733,1.3064166375872714,1.7924652121550553,,
2018,10762,"Cox, Fletcher",DT,17,11.270588235294117,10.7,4.5,26.0,6.4802654907380015,0.5749713640007622,6.5,13.2,1.3745184286430396,-0.7757191195700972,7.1560591467926296,1.5067096547908974,143.25775953173627,185.67987337305573,1.4898944253863888,1.7409698813854753,,
2018,10773,"Kuechly, Luke",LB,17,11.094117647058825,12.0,0.0,22.5,6.111461805323165,0.5508740757714411,8.5,13.0,1.456337068201779,-0.9896688373563873,7.153461277338298,1.5600333589297366,176.10100401300667,381.1376554486392,1.3538802229361704,0.9832256575798196,,
2018,13307,"Milano, Matt",LB,13,10.907692307692308,11.5,2.5,23.6,5.784257353895544,0.5302915768733574,6.0,14.5,1.298489420322515,-1.0321236031967997,7.127852281575355,1.6077945954436816,181.49242827638182,392.8063839422027,1.825164465714762,2.2586800941635023,,
2018,8448,"Bethea, Antoine",S,17,8.694117647058823,8.0,5.0,11.8,2.04808966607344,0.23557188310722924,7.0,11.0,-0.8944629985803056,-1.6697030239626354,7.036513023584482,2.852316893373618,309.3897882349837,514.4475490448472,2.8646790177314454,3.1975175703714727,,
2018,11222,"Allen, Keenan",WR,17,11.164705882352942,10.8,-2.1,23.6,6.604449585337109,0.5915471177593827,8.4,14.0,0.5343207707725639,-0.5044571631527727,7.015001791508929,1.4681806693650405,214.97102479603473,398.0980199819426,1.5770618330864106,1.370053665447051,,
2018,11330,"Williams, Shawn",S,17,12.323529411764707,8.5,2.0,29.7,9.337560420263749,0.7577018002123328,4.0,21.2,2.7736756024946017,-0.5154021757045274,7.01116048824437,1.1921119597625809,129.3079558025899,215.0108486583848,1.4978619632891848,1.3308471104904067,,
2018,13614,"Lindsay, Phillip",RB,15,11.833333333333336,12.8,-2.2,29.8,8.242545453654202,0.6965531369285239,6.75,16.4,1.2112138336291811,-0.4022385165151038,6.974926441005353,1.280311078010963,188.0928494669425,360.6528081779705,1.2456137860521892,0.9511697036830385,,
2018,10335,"Casey, Jurrell",DT,15,9.853333333333332,11.0,3.0,18.3,4.1049346997106895,0.41660365693951523,5.85,12.4,0.005104241462816866,-1.2211872827860473,6.9556034851843105,1.930158545199755,183.5192253843537,237.86374045127485,1.7770631898317295,2.216542802932819,,
2018,12698,"Reed, Jarran",DT,17,10.329411764705881,11.1,3.0,19.2,5.016298694770449,0.4856325615666153,5.0,13.0,0.5305193917376617,-1.027017777375762,6.952871141847758,1.7169047430581401,163.24308139782582,211.58333609329452,1.8579270775519667,2.346321592656052,,
2018,10775,"Wagner, Bobby",LB,16,13.29375,10.5,5.5,58.7,12.131079339345696,0.9125400537354544,8.125,13.0,4.360278211827752,-0.24367368473011963,6.950834819922058,1.0123882170269796,114.28126228768585,247.34039771188642,1.0734867391429996,3.0131307156310942,,
2018,11813,"Smith, Telvin",LB,17,10.270588235294117,9.0,5.0,24.5,4.920158379311447,0.47905322135334827,7.5,11.8,0.881636929233605,-1.1378110805250419,6.944028846978493,1.7348502484639023,195.83483187584022,423.8478315025582,1.7366682213632598,1.5002991370389211,,
2018,9918,"Sanders, Emmanuel",WR,12,12.066666666666668,10.25,-0.2,29.5,8.914438974059008,0.7387656608336194,4.6000000000000005,18.025,1.35594649146959,-0.4148728666670832,6.939788919503693,1.2170801291166282,178.20488177946427,330.0119662863024,1.0767757347720543,1.0145145634872499,,
2018,10823,"Hicks, Akiem",DT,17,10.805882352941175,9.6,2.0,24.1,6.266669120714138,0.5799312740998386,7.0,16.0,1.2513768853490335,-0.76176752500229,6.839463545082236,1.4870475280260482,141.38828705639582,183.2568045380393,1.48443619921883,4.023890265409988,,
2018,12250,"Collins, Landon",S,12,8.875,8.0,5.5,13.5,2.6467354105262078,0.2982237082283051,6.5,11.375,-0.5932181431380759,-1.5311952455094446,6.836263999608954,2.4336835555391656,263.9807805466715,438.9423009787139,2.6813218261477147,2.7065680672115384,,
