season,week,franchise_id,player_id,contractYear,status,salary,contractInfo,as_of
2025,3,0002,10783,1,ROSTER,1.1,2024 R/F,2025-09-22
2025,3,0002,16275,2,ROSTER,1.04,2023 5.22,2025-09-22
2025,3,0002,14897,3,ROSTER,21.51,2024 UFA,2025-09-22
2025,3,0002,12677,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0002,13844,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0002,15428,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0002,16736,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0002,14669,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0002,15290,1,ROSTER,42.24,2025 NEFT,2025-09-22
2025,3,0002,17116,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0002,15981,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0002,15979,3,ROSTER,1.86,2025 UFA,2025-09-22
2025,3,0002,15757,1,ROSTER,1.3,2022 3.19,2025-09-22
2025,3,0002,17161,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0002,17033,4,ROSTER,1.12,2025 3.17,2025-09-22
2025,3,0002,17056,4,ROSTER,0.95,2025 5.07,2025-09-22
2025,3,0002,17138,4,ROSTER,1.15,2025 3.14,2025-09-22
2025,3,0002,16688,2,ROSTER,1.04,2024 4.08,2025-09-22
2025,3,0002,13228,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0002,16670,3,ROSTER,0.98,2024 5.13,2025-09-22
2025,3,0002,16300,1,ROSTER,3.0,2025 UFA,2025-09-22
2025,3,0002,13322,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0002,17193,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0002,14283,1,ROSTER,,2025 UFA,2025-09-22
2025,3,0002,14982,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0002,14123,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0002,14979,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0002,15240,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0002,13730,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0003,15819,1,ROSTER,1.78,2022 2.13,2025-09-22
2025,3,0003,14127,1,ROSTER,9.12,2024 iEXT,2025-09-22
2025,3,0003,14147,3,ROSTER,19.36,2023 UFA,2025-09-22
2025,3,0003,15832,1,ROSTER,5.35,2022 4.11^,2025-09-22
2025,3,0003,14171,2,ROSTER,10.89,2024 B/R,2025-09-22
2025,3,0003,15708,1,ROSTER,11.66,2022 1.01,2025-09-22
2025,3,0003,12611,3,ROSTER,18.7,2024 UFA,2025-09-22
2025,3,0003,14071,1,ROSTER,11.5,2024 UFA,2025-09-22
2025,3,0003,16579,3,ROSTER,7.41,2024 1.02,2025-09-22
2025,3,0003,16641,3,ROSTER,4.02,2024 1.07,2025-09-22
2025,3,0003,16650,3,ROSTER,1.86,2024 2.05,2025-09-22
2025,3,0003,13223,1,ROSTER,2.32,2024 iEXT,2025-09-22
2025,3,0003,14179,2,ROSTER,7.22,2024 iEXT,2025-09-22
2025,3,0003,13630,1,ROSTER,20.33,2024 iEXT,2025-09-22
2025,3,0003,16212,2,ROSTER,2.53,2023 1.15,2025-09-22
2025,3,0003,15809,1,ROSTER,2.24,2022 2.05,2025-09-22
2025,3,0003,15836,1,ROSTER,1.25,2022 4.01,2025-09-22
2025,3,0003,14159,2,ROSTER,14.4,2023 UFA,2025-09-22
2025,3,0003,13737,1,ROSTER,8.87,2025 NEFT,2025-09-22
2025,3,0003,14860,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0003,13869,1,ROSTER,1.09,2025 ERFA,2025-09-22
2025,3,0003,14833,4,ROSTER,8.8,2025 ORFA1,2025-09-22
2025,3,0003,14900,2,ROSTER,9.5,2025 B/R,2025-09-22
2025,3,0003,17081,4,ROSTER,2.58,2025 1.14,2025-09-22
2025,3,0003,17052,4,ROSTER,1.64,2025 2.10,2025-09-22
2025,3,0003,17144,4,ROSTER,1.46,2025 2.15,2025-09-22
2025,3,0003,14218,2,ROSTER,5.89,2025 UFA,2025-09-22
2025,3,0003,13952,2,ROSTER,5.13,2025 UFA,2025-09-22
2025,3,0003,15003,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0003,13920,1,ROSTER,2.6,2025 UFA,2025-09-22
2025,3,0003,16593,3,ROSTER,1.35,2024 3.03,2025-09-22
2025,3,0003,16660,3,ROSTER,1.21,2024 3.11,2025-09-22
2025,3,0003,16252,2,ROSTER,1.2,2023 3.18,2025-09-22
2025,3,0003,17125,4,ROSTER,1.18,2025 3.12,2025-09-22
2025,3,0003,16603,3,ROSTER,1.07,2024 4.05,2025-09-22
2025,3,0003,15799,1,ROSTER,1.09,2025 ERFA,2025-09-22
2025,3,0003,16284,2,ROSTER,1.06,2023 5.09,2025-09-22
2025,3,0003,17128,4,ROSTER,1.07,2025 4.01,2025-09-22
2025,3,0003,13317,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0003,17149,4,ROSTER,0.98,2025 4.16,2025-09-22
2025,3,0003,16063,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0003,12658,1,ROSTER,1.1,2025 UFA,2025-09-22
2025,3,0003,14717,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0003,10413,1,ROSTER,1.1,2025 UFA,2025-09-22
2025,3,0003,16717,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0003,16184,2,INJURED_RESERVE,1.59,2023 2.13,2025-09-22
2025,3,0003,13265,1,TAXI_SQUAD,1.1,2024 R/F,2025-09-22
2025,3,0004,14782,2,ROSTER,10.48,2023 iEXT,2025-09-22
2025,3,0004,15753,1,ROSTER,9.82,2022 1.02,2025-09-22
2025,3,0004,14149,2,ROSTER,3.0,2024 iEXT,2025-09-22
2025,3,0004,16190,2,ROSTER,3.45,2023 1.10,2025-09-22
2025,3,0004,16223,2,ROSTER,3.21,2023 1.11,2025-09-22
2025,3,0004,14518,1,ROSTER,2.73,2023 UFA,2025-09-22
2025,3,0004,15852,1,ROSTER,1.1,2024 R/F,2025-09-22
2025,3,0004,14836,3,ROSTER,41.25,2024 NEFToff,2025-09-22
2025,3,0004,9431,2,ROSTER,12.89,2024 SRFA,2025-09-22
2025,3,0004,16651,3,ROSTER,2.15,2024 2.01,2025-09-22
2025,3,0004,16677,3,ROSTER,1.18,2024 3.13,2025-09-22
2025,3,0004,13692,2,ROSTER,2.97,2024 UFA,2025-09-22
2025,3,0004,14910,1,ROSTER,3.25,2024 UFA,2025-09-22
2025,3,0004,16747,3,ROSTER,1.01,2024 4.16,2025-09-22
2025,3,0004,14928,2,ROSTER,7.93,2024 oEXT,2025-09-22
2025,3,0004,15281,1,ROSTER,42.24,2025 NEFT,2025-09-22
2025,3,0004,15710,4,ROSTER,7.46,2025 FRFA,2025-09-22
2025,3,0004,14590,1,ROSTER,1.09,2025 ERFA,2025-09-22
2025,3,0004,14943,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0004,16346,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0004,11150,2,ROSTER,7.6,2025 B/R,2025-09-22
2025,3,0004,14899,1,ROSTER,1.1,2024 R/F,2025-09-22
2025,3,0004,17121,4,ROSTER,2.33,2025 1.16,2025-09-22
2025,3,0004,17078,4,ROSTER,1.98,2025 2.04,2025-09-22
2025,3,0004,17113,4,ROSTER,1.49,2025 2.14,2025-09-22
2025,3,0004,16213,2,ROSTER,4.47,2023 1.07,2025-09-22
2025,3,0004,12711,1,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0004,17047,4,ROSTER,1.11,2025 3.18,2025-09-22
2025,3,0004,17037,4,ROSTER,0.97,2025 4.19,2025-09-22
2025,3,0004,17241,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0004,17167,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0004,11936,2,ROSTER,1.9,2025 UFA,2025-09-22
2025,3,0004,15387,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0004,15362,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0004,15868,1,ROSTER,2.1,2025 UFA,2025-09-22
2025,3,0004,17256,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0004,16680,2,ROSTER,0.94,2024 UDFA,2025-09-22
2025,3,0004,14903,1,ROSTER,1.9,2025 UFA,2025-09-22
2025,3,0004,17186,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0004,15857,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0004,16227,1,ROSTER,1.9,2025 UFA,2025-09-22
2025,3,0004,16767,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0004,16734,3,INJURED_RESERVE,1.0,2024 4.19,2025-09-22
2025,3,0004,16597,3,INJURED_RESERVE,2.46,2024 1.14,2025-09-22
2025,3,0004,13299,2,INJURED_RESERVE,24.75,2024 UFA,2025-09-22
2025,3,0005,15808,5,ROSTER,3.55,2025 iEXT,2025-09-22
2025,3,0005,13742,1,ROSTER,5.2,2023 SRFA,2025-09-22
2025,3,0005,16189,2,ROSTER,1.64,2023 2.12,2025-09-22
2025,3,0005,13697,2,ROSTER,3.09,2023 UFA,2025-09-22
2025,3,0005,14322,1,ROSTER,5.38,2024 SRFA,2025-09-22
2025,3,0005,16610,3,ROSTER,1.57,2024 2.11,2025-09-22
2025,3,0005,14163,3,ROSTER,18.57,2025 iEXT,2025-09-22
2025,3,0005,16716,3,ROSTER,1.13,2024 3.18,2025-09-22
2025,3,0005,16206,1,ROSTER,1.1,2023 4.14,2025-09-22
2025,3,0005,16171,2,ROSTER,2.13,2023 2.03,2025-09-22
2025,3,0005,15754,1,ROSTER,4.71,2022 1.08,2025-09-22
2025,3,0005,12626,1,ROSTER,26.48,2025 NEFT,2025-09-22
2025,3,0005,15859,1,ROSTER,1.09,2025 ERFA,2025-09-22
2025,3,0005,14109,3,ROSTER,34.11,2025 B/R,2025-09-22
2025,3,0005,17074,4,ROSTER,7.03,2025 1.03,2025-09-22
2025,3,0005,17104,4,ROSTER,3.93,2025 1.08,2025-09-22
2025,3,0005,17045,4,ROSTER,1.69,2025 2.09,2025-09-22
2025,3,0005,13116,4,ROSTER,37.71,2023 oEXT,2025-09-22
2025,3,0005,17039,4,ROSTER,1.23,2025 3.09,2025-09-22
2025,3,0005,13146,2,ROSTER,17.71,2025 oEXT,2025-09-22
2025,3,0005,14630,2,ROSTER,1.86,2025 UFA,2025-09-22
2025,3,0005,12752,2,ROSTER,3.8,2025 UFA,2025-09-22
2025,3,0005,15418,2,ROSTER,5.7,2025 UFA,2025-09-22
2025,3,0005,13671,1,ROSTER,12.5,2025 UFA,2025-09-22
2025,3,0005,14940,3,ROSTER,6.37,2022 oEXT,2025-09-22
2025,3,0005,15292,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0005,16282,1,ROSTER,0.98,2023 UDFA,2025-09-22
2025,3,0005,16276,2,ROSTER,1.2,2023 3.19,2025-09-22
2025,3,0005,12772,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0005,17153,4,ROSTER,1.01,2025 4.09,2025-09-22
2025,3,0005,17184,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0005,12831,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0005,17055,4,ROSTER,1.04,2025 4.05,2025-09-22
2025,3,0005,13231,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0005,13713,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0005,16662,2,ROSTER,1.02,2024 4.15,2025-09-22
2025,3,0005,17086,4,ROSTER,1.13,2025 3.16,2025-09-22
2025,3,0005,16316,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0005,8930,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0005,17150,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0005,11760,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0005,13224,1,ROSTER,1.1,2025 UFA,2025-09-22
2025,3,0005,13710,1,ROSTER,2.26,2025 oEXT,2025-09-22
2025,3,0005,16604,3,INJURED_RESERVE,1.29,2024 3.06,2025-09-22
2025,3,0005,14251,1,INJURED_RESERVE,10.0,2025 RRFA,2025-09-22
2025,3,0005,16194,2,TAXI_SQUAD,2.05,2023 2.04,2025-09-22
2025,3,0006,14783,5,ROSTER,23.52,2024 iEXT,2025-09-22
2025,3,0006,15282,4,ROSTER,18.66,2024 iEXT,2025-09-22
2025,3,0006,15715,2,ROSTER,12.48,2025 iEXT,2025-09-22
2025,3,0006,15846,1,ROSTER,3.41,2022 2.14^,2025-09-22
2025,3,0006,15871,1,ROSTER,5.35,2022 5.02^,2025-09-22
2025,3,0006,14921,2,ROSTER,5.2,2023 SRFA,2025-09-22
2025,3,0006,16330,2,ROSTER,1.04,2023 5.18,2025-09-22
2025,3,0006,15761,4,ROSTER,7.25,2025 iEXT,2025-09-22
2025,3,0006,14225,4,ROSTER,24.24,2024 iEXT,2025-09-22
2025,3,0006,16594,3,ROSTER,2.24,2024 1.16,2025-09-22
2025,3,0006,14877,2,ROSTER,1.87,2024 UFA,2025-09-22
2025,3,0006,14889,1,ROSTER,3.14,2024 UFA,2025-09-22
2025,3,0006,15452,2,ROSTER,5.38,2024 SRFA,2025-09-22
2025,3,0006,16649,3,ROSTER,1.17,2024 3.14,2025-09-22
2025,3,0006,13774,1,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0006,13268,1,ROSTER,3.41,2025 ORFA4,2025-09-22
2025,3,0006,11247,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0006,17071,4,ROSTER,6.11,2025 1.04,2025-09-22
2025,3,0006,17134,4,ROSTER,1.79,2025 2.07,2025-09-22
2025,3,0006,17107,4,ROSTER,1.6,2025 2.11,2025-09-22
2025,3,0006,13354,1,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0006,17146,4,ROSTER,0.99,2025 4.14,2025-09-22
2025,3,0006,16705,3,ROSTER,0.99,2024 5.01,2025-09-22
2025,3,0006,16586,3,ROSTER,1.01,2024 4.18,2025-09-22
2025,3,0006,17059,4,ROSTER,0.95,2025 5.09,2025-09-22
2025,3,0006,17064,4,ROSTER,0.96,2025 5.02,2025-09-22
2025,3,0006,17152,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0006,16193,1,ROSTER,3.5,2025 UFA,2025-09-22
2025,3,0006,13633,1,ROSTER,5.0,2025 UFA,2025-09-22
2025,3,0006,15777,2,ROSTER,2.38,2025 UFA,2025-09-22
2025,3,0006,13448,1,ROSTER,5.4,2025 UFA,2025-09-22
2025,3,0006,13681,1,ROSTER,9.2,2025 UFA,2025-09-22
2025,3,0006,15702,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0006,16654,3,ROSTER,1.0,2024 4.23,2025-09-22
2025,3,0006,16632,3,ROSTER,1.47,2024 2.14,2025-09-22
2025,3,0006,13683,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0006,17207,1,ROSTER,2.2,2025 UFA,2025-09-22
2025,3,0006,14888,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0006,15989,1,ROSTER,1.1,2025 UFA,2025-09-22
2025,3,0006,13330,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0006,16197,2,INJURED_RESERVE,2.41,2023 1.16,2025-09-22
2025,3,0006,13131,1,INJURED_RESERVE,15.22,2024 iEXT,2025-09-22
2025,3,0006,14840,4,INJURED_RESERVE,20.57,2023 iEXT,2025-09-22
2025,3,0006,15390,3,INJURED_RESERVE,1.87,2024 iEXT,2025-09-22
2025,3,0006,16283,2,INJURED_RESERVE,4.7,2024 iEXT,2025-09-22
2025,3,0006,17036,4,INJURED_RESERVE,0.96,2025 5.04,2025-09-22
2025,3,0007,15284,5,ROSTER,14.87,2025 oEXT,2025-09-22
2025,3,0007,15396,1,ROSTER,2.05,2024 oEXT,2025-09-22
2025,3,0007,15711,1,ROSTER,8.42,2022 1.03,2025-09-22
2025,3,0007,15329,5,ROSTER,8.54,2024 iEXT,2025-09-22
2025,3,0007,16161,2,ROSTER,8.38,2023 1.02,2025-09-22
2025,3,0007,16230,2,ROSTER,1.45,2023 3.02,2025-09-22
2025,3,0007,16244,2,ROSTER,1.18,2023 4.02,2025-09-22
2025,3,0007,16351,1,ROSTER,0.98,2023 UDFA,2025-09-22
2025,3,0007,14472,1,ROSTER,1.1,2024 R/F,2025-09-22
2025,3,0007,14056,3,ROSTER,22.18,2025 oEXT,2025-09-22
2025,3,0007,16614,3,ROSTER,8.79,2024 1.01,2025-09-22
2025,3,0007,16692,3,ROSTER,1.4,2024 3.01,2025-09-22
2025,3,0007,16303,1,ROSTER,3.2,2025 oEXT,2025-09-22
2025,3,0007,15391,2,ROSTER,4.55,2024 UFA,2025-09-22
2025,3,0007,16080,3,ROSTER,5.42,2025 oEXT,2025-09-22
2025,3,0007,13675,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0007,16432,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0007,12217,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0007,15388,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0007,15869,1,ROSTER,1.09,2025 ERFA,2025-09-22
2025,3,0007,17137,4,ROSTER,1.74,2025 2.08,2025-09-22
2025,3,0007,17135,4,ROSTER,1.26,2025 3.07,2025-09-22
2025,3,0007,17159,4,ROSTER,1.05,2025 4.03,2025-09-22
2025,3,0007,17098,4,ROSTER,1.01,2025 4.10,2025-09-22
2025,3,0007,17099,4,ROSTER,0.95,2025 5.10,2025-09-22
2025,3,0007,17185,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0007,17181,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0007,12860,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0007,13635,2,ROSTER,20.24,2025 UFA,2025-09-22
2025,3,0007,15361,1,ROSTER,3.0,2025 UFA,2025-09-22
2025,3,0007,12741,2,ROSTER,5.13,2025 UFA,2025-09-22
2025,3,0007,15355,2,ROSTER,6.75,2025 UFA,2025-09-22
2025,3,0007,15445,1,ROSTER,4.0,2025 UFA,2025-09-22
2025,3,0007,16729,2,ROSTER,3.04,2025 UFA,2025-09-22
2025,3,0007,10703,1,ROSTER,10.1,2025 UFA,2025-09-22
2025,3,0007,15349,2,ROSTER,8.55,2025 UFA,2025-09-22
2025,3,0007,16719,3,ROSTER,4.59,2025 UFA,2025-09-22
2025,3,0007,15288,1,ROSTER,2.0,2025 UFA,2025-09-22
2025,3,0007,15469,1,ROSTER,3.1,2025 UFA,2025-09-22
2025,3,0007,12782,1,ROSTER,2.1,2025 UFA,2025-09-22
2025,3,0007,15385,3,ROSTER,2.2,2025 oEXT,2025-09-22
2025,3,0007,14168,1,ROSTER,2.6,2025 UFA,2025-09-22
2025,3,0007,14207,1,ROSTER,1.9,2025 UFA,2025-09-22
2025,3,0007,16294,1,ROSTER,6.6,2025 UFA,2025-09-22
2025,3,0007,17265,3,ROSTER,0.9,2025 UDFA,2025-09-22
2025,3,0007,17267,3,INJURED_RESERVE,0.9,2025 UDFA,2025-09-22
2025,3,0008,15346,2,ROSTER,11.52,2024 iEXT,2025-09-22
2025,3,0008,15259,3,ROSTER,9.56,2024 iEXT,2025-09-22
2025,3,0008,15817,1,ROSTER,1.71,2022 2.15,2025-09-22
2025,3,0008,16214,2,ROSTER,2.82,2023 1.13,2025-09-22
2025,3,0008,16187,2,ROSTER,1.8,2023 2.08,2025-09-22
2025,3,0008,16414,1,ROSTER,1.81,2023 iEXT,2025-09-22
2025,3,0008,14104,2,ROSTER,33.28,2024 oEXT,2025-09-22
2025,3,0008,15860,1,ROSTER,1.18,2022 4.14,2025-09-22
2025,3,0008,16689,3,ROSTER,1.8,2024 2.06,2025-09-22
2025,3,0008,15350,4,ROSTER,9.02,2024 iEXT,2025-09-22
2025,3,0008,14909,3,ROSTER,14.03,2024 UFA,2025-09-22
2025,3,0008,13592,1,ROSTER,1.1,2024 R/F,2025-09-22
2025,3,0008,16671,3,ROSTER,1.03,2024 4.10,2025-09-22
2025,3,0008,16675,3,ROSTER,1.13,2024 3.17,2025-09-22
2025,3,0008,15861,3,ROSTER,5.39,2024 iEXT,2025-09-22
2025,3,0008,16383,1,ROSTER,0.98,2023 UDFA,2025-09-22
2025,3,0008,16584,3,ROSTER,4.43,2024 1.06,2025-09-22
2025,3,0008,16679,3,ROSTER,1.25,2024 3.08,2025-09-22
2025,3,0008,10292,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0008,13641,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0008,15081,1,ROSTER,1.1,2025 ERFA,2025-09-22
2025,3,0008,15301,2,ROSTER,3.41,2025 ORFA3,2025-09-22
2025,3,0008,13806,3,ROSTER,7.0,2025 RRFA,2025-09-22
2025,3,0008,11938,2,ROSTER,13.0,2025 RRFA,2025-09-22
2025,3,0008,15254,1,ROSTER,18.0,2025 B/R,2025-09-22
2025,3,0008,17046,4,ROSTER,1.02,2025 4.08,2025-09-22
2025,3,0008,11244,1,ROSTER,9.2,2025 UFA,2025-09-22
2025,3,0008,15256,1,ROSTER,5.5,2025 UFA,2025-09-22
2025,3,0008,13470,1,ROSTER,4.3,2025 UFA,2025-09-22
2025,3,0008,15911,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0008,14137,1,ROSTER,2.0,2025 UFA,2025-09-22
2025,3,0008,14930,1,ROSTER,4.9,2025 UFA,2025-09-22
2025,3,0008,15398,3,ROSTER,1.86,2025 UFA,2025-09-22
2025,3,0008,14858,1,ROSTER,1.1,2025 UFA,2025-09-22
2025,3,0008,16013,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0008,16369,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0008,17151,4,ROSTER,0.97,2025 5.01,2025-09-22
2025,3,0008,13810,1,ROSTER,1.0,2025 UFA,2025-09-22
2025,3,0008,15921,2,ROSTER,1.0,2025 R/F,2025-09-22
2025,3,0008,14235,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0008,14086,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0008,15049,1,ROSTER,1.8,2025 UFA,2025-09-22
2025,3,0008,16204,2,INJURED_RESERVE,1.23,2023 3.15,2025-09-22
2025,3,0008,17231,3,INJURED_RESERVE,0.9,2025 UDFA,2025-09-22
2025,3,0009,13189,2,ROSTER,10.45,2024 oEXT,2025-09-22
2025,3,0009,16181,2,ROSTER,1.21,2023 3.17,2025-09-22
2025,3,0009,16152,2,ROSTER,9.94,2023 1.01,2025-09-22
2025,3,0009,15238,5,ROSTER,9.74,2024 iEXT,2025-09-22
2025,3,0009,16596,3,ROSTER,1.14,2024 3.16,2025-09-22
